case_id,image_path,mask_path,split
530,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\530.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\530.nii.gz,train
531,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\531.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\531.nii.gz,train
532,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\532.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\532.nii.gz,train
533,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\533.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\533.nii.gz,train
534,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\534.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\534.nii.gz,train
535,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\535.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\535.nii.gz,train
536,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\536.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\536.nii.gz,test
537,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\537.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\537.nii.gz,train
538,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\538.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\538.nii.gz,train
539,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\539.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\539.nii.gz,train
54,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\54.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\54.nii.gz,train
540,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\540.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\540.nii.gz,train
541,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\541.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\541.nii.gz,train
542,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\542.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\542.nii.gz,test
543,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\543.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\543.nii.gz,test
544,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\544.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\544.nii.gz,train
545,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\545.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\545.nii.gz,train
546,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\546.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\546.nii.gz,train
547,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\547.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\547.nii.gz,train
548,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\548.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\548.nii.gz,test
549,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\549.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\549.nii.gz,train
55,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\55.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\55.nii.gz,train
550,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\550.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\550.nii.gz,train
551,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\551.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\551.nii.gz,train
552,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\552.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\552.nii.gz,train
553,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\553.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\553.nii.gz,train
554,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\554.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\554.nii.gz,train
555,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\555.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\555.nii.gz,train
556,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\556.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\556.nii.gz,train
557,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\557.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\557.nii.gz,train
558,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\558.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\558.nii.gz,train
559,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\559.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\559.nii.gz,train
56,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\56.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\56.nii.gz,train
560,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\560.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\560.nii.gz,test
561,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\561.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\561.nii.gz,train
562,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\562.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\562.nii.gz,train
563,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\563.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\563.nii.gz,train
564,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\564.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\564.nii.gz,train
565,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\565.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\565.nii.gz,train
566,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\566.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\566.nii.gz,train
567,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\567.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\567.nii.gz,train
568,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\568.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\568.nii.gz,test
569,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\569.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\569.nii.gz,test
57,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\57.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\57.nii.gz,train
570,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\570.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\570.nii.gz,train
571,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\571.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\571.nii.gz,train
572,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\572.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\572.nii.gz,test
573,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\573.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\573.nii.gz,test
574,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\574.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\574.nii.gz,test
575,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\575.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\575.nii.gz,test
576,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\576.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\576.nii.gz,train
577,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\577.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\577.nii.gz,train
578,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\578.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\578.nii.gz,train
579,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\579.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\579.nii.gz,train
58,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\58.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\58.nii.gz,test
580,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\580.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\580.nii.gz,train
581,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\581.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\581.nii.gz,train
582,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\582.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\582.nii.gz,train
583,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\583.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\583.nii.gz,train
584,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\584.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\584.nii.gz,train
585,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\585.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\585.nii.gz,train
586,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\586.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\586.nii.gz,train
587,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\587.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\587.nii.gz,test
588,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\588.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\588.nii.gz,test
589,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\589.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\589.nii.gz,train
59,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\59.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\59.nii.gz,train
590,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\590.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\590.nii.gz,train
591,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\591.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\591.nii.gz,train
592,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\592.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\592.nii.gz,test
593,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\593.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\593.nii.gz,test
594,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\594.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\594.nii.gz,train
595,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\595.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\595.nii.gz,train
596,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\596.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\596.nii.gz,train
597,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\597.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\597.nii.gz,train
598,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\598.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\598.nii.gz,test
599,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\599.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\599.nii.gz,train
6,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\6.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\6.nii.gz,train
60,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\60.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\60.nii.gz,train
600,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\600.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\600.nii.gz,train
601,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\601.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\601.nii.gz,test
602,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\602.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\602.nii.gz,train
603,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\603.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\603.nii.gz,train
604,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\604.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\604.nii.gz,train
605,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\605.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\605.nii.gz,train
606,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\606.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\606.nii.gz,train
607,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\607.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\607.nii.gz,train
608,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\608.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\608.nii.gz,train
609,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\609.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\609.nii.gz,train
61,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\61.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\61.nii.gz,train
610,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\610.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\610.nii.gz,train
611,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\611.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\611.nii.gz,test
612,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\612.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\612.nii.gz,train
613,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\613.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\613.nii.gz,train
614,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\614.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\614.nii.gz,train
615,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\615.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\615.nii.gz,train
616,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\616.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\616.nii.gz,train
617,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\617.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\617.nii.gz,train
618,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\618.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\618.nii.gz,train
619,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\619.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\619.nii.gz,test
62,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\62.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\62.nii.gz,train
620,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\620.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\620.nii.gz,train
621,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\621.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\621.nii.gz,train
622,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\622.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\622.nii.gz,train
623,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\623.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\623.nii.gz,test
624,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\624.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\624.nii.gz,test
625,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\625.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\625.nii.gz,train
626,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\626.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\626.nii.gz,train
627,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\627.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\627.nii.gz,train
628,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\628.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\628.nii.gz,train
629,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\629.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\629.nii.gz,test
63,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\63.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\63.nii.gz,test
630,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\630.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\630.nii.gz,train
631,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\631.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\631.nii.gz,train
632,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\632.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\632.nii.gz,train
633,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\633.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\633.nii.gz,train
634,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\634.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\634.nii.gz,test
635,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\635.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\635.nii.gz,train
636,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\636.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\636.nii.gz,train
637,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\637.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\637.nii.gz,train
638,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\638.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\638.nii.gz,test
639,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\639.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\639.nii.gz,train
64,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\64.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\64.nii.gz,test
640,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\640.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\640.nii.gz,train
641,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\641.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\641.nii.gz,train
642,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\642.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\642.nii.gz,test
643,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\643.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\643.nii.gz,train
644,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\644.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\644.nii.gz,train
645,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\645.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\645.nii.gz,train
646,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\646.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\646.nii.gz,train
647,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\647.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\647.nii.gz,train
648,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\648.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\648.nii.gz,train
649,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\649.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\649.nii.gz,train
65,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\65.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\65.nii.gz,train
650,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\650.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\650.nii.gz,test
651,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\651.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\651.nii.gz,train
652,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\652.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\652.nii.gz,train
653,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\653.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\653.nii.gz,train
654,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\654.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\654.nii.gz,test
655,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\655.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\655.nii.gz,train
656,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\656.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\656.nii.gz,train
657,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\657.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\657.nii.gz,train
658,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\658.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\658.nii.gz,test
659,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\659.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\659.nii.gz,train
66,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\66.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\66.nii.gz,train
660,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\660.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\660.nii.gz,train
661,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\661.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\661.nii.gz,train
662,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\662.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\662.nii.gz,test
663,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\663.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\663.nii.gz,train
664,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\664.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\664.nii.gz,train
665,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\665.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\665.nii.gz,train
666,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\666.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\666.nii.gz,train
667,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\667.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\667.nii.gz,train
668,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\668.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\668.nii.gz,train
669,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\669.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\669.nii.gz,train
67,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\67.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\67.nii.gz,train
670,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\670.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\670.nii.gz,test
671,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\images\671.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\test\masks\671.nii.gz,test
672,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\672.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\672.nii.gz,train
673,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\673.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\673.nii.gz,train
674,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\images\674.nii.gz,C:\Users\edimv\Desktop\imagecas_stenosis_project\data\train\masks\674.nii.gz,train
